행정동_코드,행정동_코드_명,자치구,lat,lon,영역_면적,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,시간대_11_14_유동인구_수,시간대_17_21_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,아파트_가격_6_억_이상_세대_수,병원_약국_수,주말_유동인구_수,주중_유동인구_수
11320514,창4동,도봉구,37.65271546809183,127.05091503929981,1140172,3871428750.0,731347250.0,36698750.0,45139250.0,353687500.0,677513250.0,302945750.0,209300250.0,186242500.0,120553750.0,1208000500.0,26168.0,12513.0,13655.0,3711.0,3414.0,3341.0,3902.0,4742.0,7058.0,10984.0,0.0,1820.0,1144.0,676.0,191.0,347.0,451.0,504.0,3586743.75,1678527.25,1908216.0,424358.75,475008.0,544083.25,611618.5,410689.0,545712.0,504805.25,504841.25,506495.75,504928.0,512037.0,523583.75,530052.0,130.0,7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,51.0,100.0,75.0,445354697.0,116.0,8.0,1053635.75,2533107.25
11320515,창5동,도봉구,37.655367583048815,127.04279145964306,701480,6483958500.0,1154311500.0,191098750.0,83139250.0,1771619250.0,235884750.0,769101750.0,167376750.0,332902750.0,268812750.0,1509711000.0,23884.0,11392.0,12492.0,2882.0,3199.0,3393.0,3183.0,4238.0,6989.0,10262.0,0.0,4983.0,3174.0,1809.0,554.0,1117.0,1227.0,1077.0,3776961.75,1717669.75,2059292.5,480538.5,547342.75,551764.25,604654.25,469295.75,714933.5,534482.0,532364.0,531818.0,532078.0,537641.75,557393.75,551183.25,119.0,7.0,3.0,0.0,3.0,12.0,0.0,0.0,2.0,0.0,2.0,24.0,223.0,59.0,240547350.0,181.0,15.0,1108577.0,2668383.75
11320521,도봉1동,도봉구,37.68532087610572,127.02680076230415,8451468,4931265750.0,1496564750.0,45310000.0,22440750.0,261783750.0,885682000.0,33174250.0,161871750.0,495653750.0,89715250.0,1439069500.0,20030.0,9993.0,10037.0,1627.0,2142.0,2046.0,2499.0,3524.0,8192.0,10228.0,0.0,1435.0,1066.0,369.0,0.0,70.0,372.0,604.0,3707496.25,1814700.75,1892796.5,357644.25,423864.5,493337.5,662351.0,426886.5,595105.25,520379.0,520410.5,520740.5,518787.5,517937.0,542161.0,567081.0,122.0,4.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,38.0,420.0,49.0,107137629.0,0.0,9.0,1109242.0,2598254.5
11320522,도봉2동,도봉구,37.681250862632965,127.04770365637533,1119031,2744876500.0,980105500.0,143711250.0,15501750.0,194010250.0,443491500.0,150261500.0,45900250.0,145508750.0,64619000.0,561766750.0,25990.0,12683.0,13307.0,2824.0,2705.0,3335.0,3398.0,4204.0,9524.0,11766.0,0.0,1070.0,694.0,376.0,30.0,118.0,183.0,276.0,3081511.75,1455746.75,1625765.0,302594.5,399736.75,455889.5,515328.25,339414.0,497177.0,438729.0,438106.5,438298.25,435175.0,434603.75,443128.75,453471.0,127.0,8.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,49.0,125.0,65.0,251620881.0,0.0,7.0,896599.75,2184912.5
11320660,쌍문1동,도봉구,37.65306721503059,127.01951393584567,1175774,1887701000.0,821228250.0,21747500.0,34100750.0,209204250.0,161440250.0,84637000.0,18480500.0,136487750.0,19091750.0,381283000.0,20484.0,9807.0,10677.0,2281.0,2632.0,2371.0,2743.0,3678.0,6779.0,9257.0,0.0,872.0,415.0,457.0,72.0,124.0,259.0,273.0,4582060.5,2016714.25,2565346.25,717762.25,528929.25,628442.75,708174.75,511164.0,711848.0,653821.0,654467.5,653349.25,649735.25,629780.0,654676.25,686231.25,126.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,382.0,54.0,142247864.0,0.0,5.0,1340907.5,3241153.0
11320670,쌍문2동,도봉구,37.65710846171442,127.03692209518749,541193,4434894000.0,875411250.0,83882000.0,314545750.0,545319000.0,680941000.0,203640250.0,89968500.0,270305250.0,252933750.0,1117947250.0,17905.0,8522.0,9383.0,1919.0,2161.0,2304.0,2455.0,3145.0,5921.0,8451.0,0.0,851.0,508.0,343.0,71.0,138.0,210.0,276.0,4362104.0,1990798.5,2371305.5,511089.25,602352.75,644468.0,709454.5,496596.5,703455.75,623482.0,621823.0,620008.0,619367.5,619250.75,621457.0,636714.5,87.0,3.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,19.0,291.0,53.0,136819848.0,0.0,11.0,1258171.5,3103931.25
11320680,쌍문3동,도봉구,37.64765896613047,127.03058321327215,504805,3134999000.0,866550250.0,87377750.0,90331250.0,562780250.0,29917250.0,36368500.0,101141750.0,168067000.0,181102500.0,1011362500.0,16449.0,7872.0,8577.0,1590.0,2375.0,2361.0,2240.0,2788.0,5095.0,8192.0,0.0,1058.0,475.0,583.0,232.0,249.0,273.0,257.0,5397132.5,2424989.25,2972144.0,749898.25,760864.75,804729.5,831479.0,619257.5,883821.0,768500.0,765721.5,765537.25,761614.25,763396.25,777849.25,794514.25,78.0,3.0,3.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,17.0,240.0,54.0,148931274.0,0.0,13.0,1572363.5,3824769.25
11320681,쌍문4동,도봉구,37.65542548189623,127.03041641107438,554868,1746173500.0,848018000.0,26317750.0,82237500.0,164343750.0,0.0,323069500.0,2633750.0,78766500.0,27707750.0,193079000.0,18061.0,8536.0,9525.0,2733.0,2180.0,2113.0,2651.0,3212.0,5172.0,7093.0,0.0,265.0,141.0,124.0,22.0,64.0,78.0,72.0,2391935.75,1107427.5,1284508.25,209977.0,274281.75,357164.0,358614.0,261640.75,384544.0,341754.25,340274.75,335303.0,336473.0,334838.5,344448.5,358843.0,64.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,113.0,64.0,226052436.0,1.0,4.0,703291.5,1688643.5
11320690,방학1동,도봉구,37.665043874150136,127.04347705127039,1040857,9318537000.0,3464192000.0,200821000.0,176498750.0,894097750.0,1336754000.0,279662250.0,250167000.0,383071250.0,346480000.0,1986793000.0,27745.0,13722.0,14023.0,3234.0,3491.0,3050.0,3788.0,5097.0,9085.0,12911.0,0.0,3898.0,2269.0,1629.0,390.0,861.0,959.0,1181.0,6462037.75,3023614.75,3438423.25,744856.25,804646.0,990049.5,1149115.75,788999.25,1167382.0,908098.25,903542.75,905386.5,902282.0,905659.5,964329.25,972740.0,148.0,6.0,6.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,39.0,286.0,58.0,194926966.0,118.0,17.0,1937069.25,4524969.0
11320700,방학2동,도봉구,37.66918285777328,127.03268894171384,1092814,2596263000.0,1221866750.0,34090000.0,48940250.0,385751250.0,268803500.0,53096500.0,25817000.0,52458000.0,66191500.0,439248250.0,18535.0,9360.0,9175.0,1901.0,2134.0,1972.0,2338.0,3524.0,6666.0,9126.0,0.0,424.0,186.0,238.0,0.0,90.0,111.0,90.0,2653096.75,1268026.25,1385070.5,259423.75,297711.5,374343.75,474291.25,297142.0,448698.25,374986.0,372043.0,370374.25,369454.0,368379.5,393417.0,404442.5,64.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,403.0,49.0,115891080.0,0.0,7.0,797859.5,1855236.75
11320710,방학3동,도봉구,37.66319351247468,127.02356270788486,1951026,1812351750.0,365482500.0,16097750.0,3327250.0,285713750.0,16177750.0,131489750.0,24737000.0,137555000.0,89259000.0,742512000.0,26077.0,12624.0,13453.0,4026.0,2742.0,2845.0,3723.0,4468.0,8273.0,9923.0,0.0,1090.0,659.0,431.0,190.0,249.0,255.0,254.0,3256078.75,1528526.25,1727553.0,275966.5,345241.25,478376.25,485880.0,328946.75,474507.25,461427.25,457346.5,455497.75,455860.5,452677.0,476518.5,496751.75,112.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,47.0,131.0,71.0,252092055.0,0.0,6.0,973270.25,2282809.0
11350560,월계1동,노원구,37.62188938530012,127.05823416319859,1107461,5396729000.0,1209329750.0,48660750.0,19016500.0,1051458500.0,239583000.0,157058750.0,224400250.0,442571000.0,229473250.0,1775177250.0,20526.0,10528.0,9998.0,2380.0,3591.0,2369.0,2836.0,3322.0,6028.0,9969.0,0.0,1264.0,683.0,581.0,192.0,307.0,338.0,248.0,4534764.0,2398134.0,2136630.0,1104672.75,522790.25,577309.5,589120.75,571682.25,766136.25,654567.5,656227.5,661445.0,659547.0,645017.25,630878.0,627083.25,159.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,59.0,293.0,54.0,174087257.0,0.0,10.0,1257961.25,3276804.25
11350570,월계2동,노원구,37.63397483256615,127.05129877305738,2004785,1863700750.0,720732250.0,25010750.0,4015250.0,233088000.0,0.0,422010000.0,13754750.0,50655750.0,88279750.0,306154250.0,25485.0,12230.0,13255.0,3245.0,2758.0,2828.0,3747.0,4300.0,8607.0,11694.0,0.0,29.0,12.0,17.0,2.0,7.0,8.0,10.0,3653399.0,1630947.75,2022451.25,404907.75,422677.0,571602.25,543101.75,347221.5,466565.75,528632.75,527805.25,526364.0,524201.5,513517.75,505626.75,527251.25,136.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,64.0,134.0,65.0,314200953.0,114.0,5.0,1032878.0,2620521.25
11350580,월계3동,노원구,37.624417770080306,127.06473828267481,1168283,6836802000.0,5496213750.0,46897250.0,6043750.0,196442500.0,4419000.0,172334250.0,7271250.0,147346750.0,173391750.0,586441750.0,28721.0,13754.0,14967.0,3604.0,3167.0,4255.0,4140.0,4550.0,9005.0,12872.0,0.0,100.0,50.0,50.0,11.0,17.0,27.0,28.0,2402464.5,1103841.0,1298623.75,270058.25,344332.75,371238.0,363413.5,254231.5,380696.25,338374.5,335134.0,334426.25,334611.75,335476.0,360450.75,363991.75,135.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,47.0,106.0,60.0,403325496.0,69.0,8.0,724442.5,1678022.5
11350595,공릉1동,노원구,37.62421500596216,127.07255425519504,1263261,13771168500.0,3525397750.0,227372500.0,226725000.0,2903004000.0,1569844250.0,218428500.0,244253000.0,695975250.0,480070000.0,3680098250.0,35959.0,17381.0,18578.0,3930.0,6593.0,4943.0,4951.0,5445.0,10097.0,18517.0,0.0,6065.0,3288.0,2777.0,640.0,921.0,1336.0,1667.0,10197529.25,4748740.0,5448789.0,1953910.5,1381664.25,1465392.0,1479317.0,1154634.75,1711734.25,1436580.5,1433813.0,1436314.0,1437349.5,1447313.25,1502098.5,1504061.25,211.0,4.0,6.0,0.0,4.0,21.0,0.0,1.0,0.0,0.0,3.0,54.0,376.0,56.0,179781904.0,0.0,25.0,3006159.75,7191370.25
11350600,공릉2동,노원구,37.63162374762954,127.09431289674852,6983449,8535533500.0,2515939750.0,51659250.0,65806750.0,805210750.0,631921750.0,683430250.0,220521500.0,1057997000.0,336672250.0,2166374250.0,41435.0,20163.0,21272.0,7053.0,6862.0,5438.0,6599.0,6387.0,9096.0,17741.0,0.0,1031.0,479.0,552.0,175.0,257.0,250.0,240.0,8247482.25,3889899.0,4357582.5,1648210.0,1054020.75,1220588.5,1079008.5,930927.75,1317882.0,1168216.0,1168665.25,1171848.25,1172327.25,1171437.25,1189201.5,1205787.0,271.0,7.0,6.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,63.0,264.0,67.0,298785366.0,172.0,15.0,2394988.5,5852494.0
11350611,하계1동,노원구,37.63851207605814,127.07507206853384,1527061,7383567500.0,3288394000.0,26811750.0,5419000.0,1065306500.0,521684750.0,349917250.0,15150250.0,310067000.0,334036250.0,1466780750.0,26128.0,12492.0,13636.0,3719.0,4532.0,2631.0,3348.0,4814.0,7084.0,12129.0,0.0,994.0,630.0,364.0,115.0,205.0,254.0,282.0,3607974.25,1700930.25,1907044.0,544939.5,383045.0,494526.75,597630.75,461655.0,567821.0,514783.75,518376.25,520879.75,517758.75,511212.0,503571.25,521391.75,133.0,4.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,137.0,71.0,319439476.0,139.0,10.0,1024963.0,2583010.5
11350612,하계2동,노원구,37.63504928301639,127.06496276368706,500023,685059500.0,357614000.0,24503000.0,10994250.0,5577500.0,2531750.0,117217250.0,4034750.0,48441000.0,21341250.0,92804750.0,21306.0,10129.0,11177.0,3682.0,2596.0,2462.0,3461.0,3825.0,5280.0,8207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482761.0,1110981.5,1371779.75,287150.0,328656.25,419150.0,421147.0,264232.75,396676.5,350094.25,347373.75,350709.25,346510.25,346485.75,366912.5,374676.0,67.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,28.0,68.0,70.0,430000223.0,146.0,4.0,741588.5,1741173.25
11350619,중계본동,노원구,37.64863166312262,127.08601711008188,2183234,6470693500.0,1668277750.0,38436750.0,5270750.0,771072000.0,411216250.0,2092564500.0,37373750.0,355021250.0,215851000.0,875609500.0,23040.0,11163.0,11877.0,5334.0,2899.0,1645.0,4258.0,4637.0,4267.0,8133.0,0.0,821.0,385.0,436.0,78.0,160.0,216.0,262.0,3816486.5,1732336.75,2084150.0,366436.0,251610.0,687749.0,617611.75,458020.0,737030.75,527623.25,526568.0,525439.5,529013.0,528093.5,592245.0,587504.75,95.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,190.0,70.0,302852523.0,382.0,7.0,1179749.75,2636737.25
11350621,중계1동,노원구,37.650144641816766,127.0737013104592,623451,4671801750.0,717425750.0,68356750.0,198536250.0,442190500.0,57402750.0,1888322500.0,16482500.0,372008500.0,76258250.0,834818000.0,26318.0,12840.0,13478.0,6900.0,2811.0,1858.0,5725.0,4881.0,4143.0,8923.0,0.0,1184.0,653.0,531.0,155.0,260.0,357.0,297.0,3773250.25,1741992.5,2031257.5,360997.5,279292.5,663747.5,593001.75,419217.75,652587.0,533378.0,532752.25,532940.75,535285.5,535970.25,555030.25,547891.75,85.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,79.0,78.0,588563712.0,429.0,7.0,1102922.0,2670326.75
11350624,중계4동,노원구,37.65936486322478,127.08251623449821,1519449,6471158750.0,2466149000.0,38208250.0,95356500.0,1078834500.0,4382250.0,251798500.0,162977500.0,272399500.0,222418750.0,1878634000.0,19114.0,9151.0,9963.0,2800.0,2288.0,1812.0,2878.0,3591.0,5745.0,8209.0,0.0,1196.0,660.0,536.0,106.0,246.0,285.0,325.0,2831815.75,1328605.5,1503211.0,312838.25,275650.75,412990.75,492617.0,319866.25,481707.0,401313.25,399684.25,398623.0,399502.25,401981.75,415335.75,415377.25,81.0,2.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,73.0,64.0,296200668.0,12.0,14.0,830713.0,2001104.5
11350625,중계2?3동,노원구,37.64343693097218,127.06589918224572,919083,8900703500.0,5706384250.0,133516750.0,156704750.0,567840750.0,140362250.0,322249750.0,96049750.0,351658750.0,291210750.0,1134725750.0,32502.0,14828.0,17674.0,4195.0,3658.0,3820.0,4805.0,5565.0,10459.0,14980.0,0.0,1194.0,663.0,531.0,158.0,312.0,305.0,305.0,4332230.0,1899650.5,2432579.75,458933.25,548622.5,698513.75,714181.5,483273.0,658026.5,615743.75,613959.25,616242.25,612866.75,610616.25,623179.0,639622.25,142.0,7.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,1.0,39.0,90.0,56.0,319511608.0,29.0,10.0,1262801.25,3069428.25
11350630,상계1동,노원구,37.683386860842326,127.06511826338297,5402614,9216686000.0,3098372250.0,51982000.0,200962750.0,930118750.0,326999750.0,279683750.0,178941000.0,367495250.0,364162500.0,3417968000.0,36834.0,17688.0,19146.0,4724.0,4544.0,4401.0,5069.0,6715.0,11381.0,15534.0,0.0,3606.0,2296.0,1310.0,414.0,755.0,866.0,915.0,6781890.25,3102976.0,3678914.75,706394.5,822755.75,965606.25,1142017.0,785247.5,1163169.5,950379.0,941940.5,943049.75,941926.25,943106.0,1015807.25,1045681.0,190.0,5.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,38.0,299.0,63.0,227647807.0,0.0,14.0,2061488.25,4720401.5
11350640,상계2동,노원구,37.656653674401156,127.06710079288861,623125,19775217000.0,1961551750.0,341712750.0,129640500.0,2657659000.0,481698750.0,423908000.0,962460500.0,6095531500.0,858623500.0,5862430750.0,19105.0,9426.0,9679.0,2261.0,2910.0,2133.0,2514.0,3737.0,5550.0,8558.0,0.0,1731.0,857.0,874.0,169.0,276.0,477.0,479.0,10133741.5,4704637.0,5429104.75,1540922.0,1343765.75,1434542.5,1689385.25,1260743.0,1912257.5,1402977.5,1407656.5,1414378.75,1415768.5,1446026.75,1525156.5,1521777.0,182.0,2.0,1.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,2.0,33.0,160.0,57.0,214606401.0,92.0,21.0,3046933.5,7086808.0
11350665,상계3?4동,노원구,37.67577951652711,127.08422341168567,5211708,1433156500.0,602347000.0,33726500.0,78254500.0,160485000.0,13872000.0,103646500.0,39405500.0,57755250.0,29246000.0,314418250.0,27489.0,13675.0,13814.0,3585.0,3100.0,2909.0,3876.0,4953.0,9066.0,12412.0,0.0,500.0,392.0,108.0,2.0,16.0,138.0,223.0,8335692.0,3897579.75,4438113.0,855406.25,920502.25,1242154.25,1483008.25,912608.25,1410508.0,1165438.5,1156868.75,1155017.5,1153142.75,1151231.5,1259864.75,1294129.25,107.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,11.0,255.0,55.0,197056774.0,0.0,9.0,2553994.0,5781699.0
11350670,상계5동,노원구,37.66601318533668,127.06999941345407,906891,2560583500.0,975958750.0,65355500.0,128968250.0,142148250.0,52144000.0,136548250.0,93649750.0,136550250.0,123907750.0,705352750.0,22979.0,11152.0,11827.0,2533.0,2909.0,2567.0,2991.0,4369.0,7610.0,10900.0,0.0,1381.0,696.0,685.0,4.0,49.0,246.0,407.0,5482254.5,2490167.5,2992086.75,626003.25,623120.25,766837.25,983643.0,593891.75,923441.75,773546.75,768044.0,767527.75,765031.75,767582.0,810132.0,830391.0,105.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,36.0,238.0,51.0,146806589.0,0.0,11.0,1640523.0,3841732.25
11350695,상계6?7동,노원구,37.648665731816386,127.06010209231592,1450295,15481279000.0,1675325000.0,187928250.0,71127250.0,8223808750.0,10282250.0,1004035000.0,407484000.0,867607000.0,929980000.0,2103701500.0,31400.0,14467.0,16933.0,4531.0,4011.0,4657.0,4833.0,5511.0,7857.0,13887.0,0.0,4965.0,2197.0,2768.0,701.0,1166.0,1280.0,1265.0,6258197.0,2726538.5,3531658.75,840232.0,922989.0,973704.75,1040986.25,842246.25,1093735.75,895631.75,894576.25,901429.25,900458.5,909276.5,894763.0,862062.0,253.0,9.0,11.0,1.0,1.0,29.0,0.0,0.0,1.0,0.0,0.0,40.0,153.0,56.0,391339869.0,20.0,31.0,1756825.0,4501372.25
11350700,상계8동,노원구,37.666526368099404,127.05350866498591,666348,1783933000.0,581950750.0,50481500.0,13782000.0,316234750.0,3310250.0,269574500.0,7192250.0,160405500.0,36722000.0,344279500.0,21848.0,10388.0,11460.0,3644.0,2362.0,4739.0,3591.0,3102.0,4410.0,9129.0,0.0,561.0,295.0,266.0,76.0,163.0,139.0,128.0,982329.75,437863.0,544466.75,95099.5,168308.0,151329.0,133329.75,95778.0,150220.0,139917.25,139069.25,139721.5,138883.75,139291.75,141085.0,144361.0,92.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,15.0,73.0,54.0,334857306.0,0.0,7.0,285446.0,696883.5
11350710,상계9동,노원구,37.6676032920724,127.06218021049642,719445,1889283750.0,639827750.0,36270000.0,1410000.0,394365500.0,2048500.0,218545250.0,24283500.0,113399000.0,156690250.0,302444000.0,19664.0,9212.0,10452.0,2759.0,2386.0,2669.0,2975.0,3517.0,5358.0,8358.0,0.0,1074.0,675.0,399.0,135.0,270.0,270.0,304.0,1777642.25,794677.0,982965.0,179146.75,244736.75,255257.0,258456.0,192343.25,273978.0,255735.25,253198.5,253291.5,252092.25,252077.0,252405.75,258841.75,78.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,71.0,59.0,354541080.0,0.0,6.0,511247.5,1266394.5
11350720,상계10동,노원구,37.659721646634786,127.05838836607508,809214,1052574750.0,359246000.0,29965250.0,67762250.0,136741750.0,11462250.0,127521750.0,572250.0,111514000.0,69906250.0,137883000.0,18184.0,8356.0,9828.0,2697.0,2279.0,2871.0,2783.0,3188.0,4366.0,7648.0,0.0,413.0,174.0,239.0,63.0,88.0,110.0,120.0,1913035.0,839457.5,1073577.5,262720.25,297229.5,282797.75,296367.25,229419.0,342785.0,266068.5,265791.0,265972.5,266115.5,271734.0,289287.5,288065.75,64.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,62.0,427110577.0,96.0,1.0,577353.25,1335681.5
11380510,녹번동,은평구,37.605307427951566,126.93457613990927,1794215,5272473000.0,1379226500.0,42293000.0,102132500.0,905608500.0,495356500.0,240041000.0,114924000.0,219177250.0,138309250.0,1635404500.0,36092.0,16943.0,19149.0,4214.0,4495.0,5670.0,5379.0,5807.0,10527.0,17617.0,0.0,4336.0,2305.0,2031.0,472.0,1015.0,1194.0,1163.0,6369595.0,2784762.25,3584832.75,806958.75,1041385.5,1028783.5,1031983.0,655113.0,968296.0,904454.25,901492.75,901631.25,900099.0,900145.75,923937.5,937834.25,148.0,8.0,3.0,0.0,2.0,12.0,0.0,1.0,1.0,0.0,2.0,35.0,701.0,54.0,194168619.0,394.0,14.0,1861771.75,4507823.0
11380520,불광1동,은평구,37.616869307390246,126.93865492691033,3124927,7061843000.0,1607702500.0,119705000.0,415194500.0,2260596000.0,16289750.0,321211000.0,246789750.0,393737000.0,288218250.0,1392399250.0,37509.0,17625.0,19884.0,4225.0,4651.0,5222.0,5340.0,6443.0,11628.0,17726.0,0.0,1769.0,744.0,1025.0,237.0,428.0,497.0,411.0,5331185.25,2389033.75,2942152.0,660001.5,778072.5,777651.0,842778.75,570644.5,853516.5,751381.5,746867.75,742236.25,742661.5,744584.75,791629.75,811823.0,198.0,6.0,4.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,3.0,49.0,704.0,55.0,213958560.0,241.0,18.0,1603452.75,3727731.75
11380530,불광2동,은평구,37.62427884144315,126.92870306420275,1396089,5027513750.0,1782612500.0,93805750.0,78109750.0,851105000.0,633929000.0,135979500.0,72575750.0,113047000.0,127342000.0,1139007500.0,26600.0,12782.0,13818.0,2240.0,3809.0,3761.0,3318.0,4614.0,8858.0,13965.0,0.0,2497.0,1189.0,1308.0,64.0,342.0,413.0,559.0,5293673.25,2439195.25,2854478.0,701608.75,752478.5,742074.25,874142.75,566245.5,810202.75,752190.25,745632.5,743704.5,742388.0,742949.0,769675.5,797132.75,113.0,6.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,32.0,700.0,50.0,142334183.0,1.0,5.0,1566808.25,3726864.25
11380551,갈현1동,은평구,37.62519759123378,126.91473488632758,961071,5625848000.0,858159000.0,72608000.0,11060250.0,1063589000.0,12758750.0,161530750.0,723922000.0,337951250.0,226462250.0,2157806750.0,14470.0,7022.0,7448.0,1417.0,2099.0,2044.0,1968.0,2507.0,4435.0,7340.0,0.0,2238.0,1134.0,1104.0,370.0,537.0,542.0,520.0,5350503.5,2466201.0,2884302.5,793225.5,825529.5,820638.25,827386.0,643884.0,949031.25,758122.0,753076.25,757674.75,756947.5,767637.75,781432.5,775612.75,133.0,2.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,48.0,565.0,54.0,208463816.0,0.0,14.0,1557045.25,3793458.25
11380552,갈현2동,은평구,37.617979013946865,126.91245511588517,985165,6373850750.0,1885657750.0,178305500.0,112471250.0,553982000.0,63104750.0,922837250.0,268798500.0,393664750.0,260367250.0,1734661750.0,27415.0,12947.0,14468.0,3291.0,3884.0,3568.0,4064.0,4876.0,7732.0,12523.0,0.0,3191.0,1660.0,1531.0,265.0,637.0,877.0,889.0,5774351.0,2610493.75,3163857.5,781006.75,766031.75,921596.0,901706.0,618829.75,924073.25,820702.25,815363.75,814091.25,815596.5,817633.5,839265.25,851699.75,121.0,3.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,34.0,732.0,53.0,153952135.0,0.0,16.0,1690965.0,4083387.25
11380560,구산동,은평구,37.611064504480815,126.90731000319286,1389775,2718652250.0,824691000.0,26394000.0,16237000.0,769494500.0,82570000.0,369889250.0,19671750.0,100813250.0,82296500.0,426595000.0,31429.0,15279.0,16150.0,3813.0,4234.0,3793.0,4530.0,5645.0,9414.0,13477.0,0.0,1973.0,1056.0,917.0,225.0,366.0,445.0,641.0,5413255.75,2358721.0,3054534.75,638022.0,683389.75,823278.5,871355.5,578923.25,809096.75,770307.75,768809.25,767473.25,764825.25,758407.75,777406.5,806026.5,127.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,784.0,56.0,151231930.0,0.0,9.0,1583433.0,3829823.25
11380570,대조동,은평구,37.61225618022568,126.92315350861104,851692,8234430000.0,1812567000.0,211358500.0,122238250.0,2336244000.0,75011000.0,295695250.0,203594250.0,537326750.0,362195500.0,2278199500.0,27359.0,12627.0,14732.0,2350.0,5092.0,4895.0,3556.0,4097.0,7369.0,15341.0,0.0,1871.0,924.0,947.0,163.0,420.0,546.0,470.0,12893379.0,5722162.0,7171215.75,1838459.25,2305536.25,2090052.5,1947424.5,1397125.75,2104884.0,1824919.25,1825841.25,1832079.25,1827149.75,1829705.75,1885408.0,1868275.0,205.0,3.0,5.0,0.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,32.0,605.0,50.0,149585430.0,0.0,25.0,3753683.0,9139695.25
