행정동_코드,행정동_코드_명,자치구,업종_영문,업종_명,실제_소비액,기대_소비액,소비_격차_금액,소비_격차_비율_pct,잔차_ZScore
11530720,고척1동,구로구,음식_지출_총금액,외식_식음료,2205405500.0,1267246348.0,938159152.0,74.03,0.958
11530730,고척2동,구로구,음식_지출_총금액,외식_식음료,633651500.0,978987392.0,-345335892.0,-35.27,-0.752
11530740,개봉1동,구로구,음식_지출_총금액,외식_식음료,918730500.0,1649303399.0,-730572899.0,-44.3,-1.012
11530750,개봉2동,구로구,음식_지출_총금액,외식_식음료,938662750.0,1097850534.0,-159187784.0,-14.5,-0.271
11530760,개봉3동,구로구,음식_지출_총금액,외식_식음료,586768250.0,775117689.0,-188349439.0,-24.3,-0.481
11530770,오류1동,구로구,음식_지출_총금액,외식_식음료,930383250.0,1261991562.0,-331608312.0,-26.28,-0.527
11530780,오류2동,구로구,음식_지출_총금액,외식_식음료,755901750.0,1063590148.0,-307688398.0,-28.93,-0.591
11530790,수궁동,구로구,음식_지출_총금액,외식_식음료,371402500.0,599096612.0,-227694112.0,-38.01,-0.827
11530800,항동,구로구,음식_지출_총금액,외식_식음료,226160750.0,77081061.0,149079689.0,193.41,1.862
11545510,가산동,금천구,음식_지출_총금액,외식_식음료,5909923750.0,5529903135.0,380020615.0,6.87,0.115
11545610,독산1동,금천구,음식_지출_총금액,외식_식음료,1811164750.0,2172595562.0,-361430812.0,-16.64,-0.315
11545620,독산2동,금천구,음식_지출_총금액,외식_식음료,569370250.0,582220321.0,-12850071.0,-2.21,-0.039
11545630,독산3동,금천구,음식_지출_총금액,외식_식음료,837786000.0,1177720664.0,-339934664.0,-28.86,-0.589
11545640,독산4동,금천구,음식_지출_총금액,외식_식음료,593972000.0,571122184.0,22849816.0,4.0,0.068
11545670,시흥1동,금천구,음식_지출_총금액,외식_식음료,2701721250.0,2413235655.0,288485595.0,11.95,0.195
11545680,시흥2동,금천구,음식_지출_총금액,외식_식음료,58126750.0,265272784.0,-207146034.0,-78.09,-2.626
11545690,시흥3동,금천구,음식_지출_총금액,외식_식음료,303819000.0,422031664.0,-118212664.0,-28.01,-0.568
11545700,시흥4동,금천구,음식_지출_총금액,외식_식음료,151079250.0,375763569.0,-224684319.0,-59.79,-1.576
11545710,시흥5동,금천구,음식_지출_총금액,외식_식음료,492809750.0,508810819.0,-16001069.0,-3.14,-0.055
11560515,영등포본동,영등포구,음식_지출_총금액,외식_식음료,880549750.0,780891675.0,99658075.0,12.76,0.208
11560535,영등포동,영등포구,음식_지출_총금액,외식_식음료,9449094250.0,7077900145.0,2371194105.0,33.5,0.5
11560540,여의동,영등포구,음식_지출_총금액,외식_식음료,14308899250.0,15682692032.0,-1373792782.0,-8.76,-0.159
11560550,당산1동,영등포구,음식_지출_총금액,외식_식음료,2567924000.0,2044890401.0,523033599.0,25.58,0.394
11560560,당산2동,영등포구,음식_지출_총금액,외식_식음료,3143127500.0,2740279583.0,402847917.0,14.7,0.237
11560585,도림동,영등포구,음식_지출_총금액,외식_식음료,608192750.0,379445846.0,228746904.0,60.28,0.816
11560605,문래동,영등포구,음식_지출_총금액,외식_식음료,4600730000.0,3766992787.0,833737213.0,22.13,0.346
11560610,양평1동,영등포구,음식_지출_총금액,외식_식음료,1287645750.0,1148850088.0,138795662.0,12.08,0.197
11560620,양평2동,영등포구,음식_지출_총금액,외식_식음료,1935753250.0,1884391932.0,51361318.0,2.73,0.047
11560630,신길1동,영등포구,음식_지출_총금액,외식_식음료,816219250.0,868696935.0,-52477685.0,-6.04,-0.108
11560650,신길3동,영등포구,음식_지출_총금액,외식_식음료,653675500.0,946080885.0,-292405385.0,-30.91,-0.639
11560660,신길4동,영등포구,음식_지출_총금액,외식_식음료,187035250.0,281588783.0,-94553533.0,-33.58,-0.708
11560670,신길5동,영등포구,음식_지출_총금액,외식_식음료,420135500.0,275283524.0,144851976.0,52.62,0.731
11560680,신길6동,영등포구,음식_지출_총금액,외식_식음료,1213297750.0,999701713.0,213596037.0,21.37,0.335
11560690,신길7동,영등포구,음식_지출_총금액,외식_식음료,420587250.0,533742217.0,-113154967.0,-21.2,-0.412
11560700,대림1동,영등포구,음식_지출_총금액,외식_식음료,693519250.0,898203619.0,-204684369.0,-22.79,-0.447
11560710,대림2동,영등포구,음식_지출_총금액,외식_식음료,1598854750.0,1029654238.0,569200512.0,55.28,0.761
11560720,대림3동,영등포구,음식_지출_총금액,외식_식음료,1802541000.0,1645473099.0,157067901.0,9.55,0.158
11590510,노량진1동,동작구,음식_지출_총금액,외식_식음료,2324608250.0,1700721291.0,623886959.0,36.68,0.54
11590520,노량진2동,동작구,음식_지출_총금액,외식_식음료,1656895000.0,826790125.0,830104875.0,100.4,1.202
11590530,상도1동,동작구,음식_지출_총금액,외식_식음료,2455192500.0,2199629436.0,255563064.0,11.62,0.19
11590540,상도2동,동작구,음식_지출_총금액,외식_식음료,1008625500.0,1120133331.0,-111507831.0,-9.95,-0.181
11590550,상도3동,동작구,음식_지출_총금액,외식_식음료,951727250.0,782960011.0,168767239.0,21.56,0.338
11590560,상도4동,동작구,음식_지출_총금액,외식_식음료,644968500.0,757364534.0,-112396034.0,-14.84,-0.278
11590605,흑석동,동작구,음식_지출_총금액,외식_식음료,1985294250.0,1340705321.0,644588929.0,48.08,0.679
11590620,사당1동,동작구,음식_지출_총금액,외식_식음료,4283983250.0,2103549934.0,2180433316.0,103.65,1.23
11590630,사당2동,동작구,음식_지출_총금액,외식_식음료,2976564000.0,1801896731.0,1174667269.0,65.19,0.868
11590640,사당3동,동작구,음식_지출_총금액,외식_식음료,809369750.0,653078634.0,156291116.0,23.93,0.371
11590650,사당4동,동작구,음식_지출_총금액,외식_식음료,360453500.0,664771272.0,-304317772.0,-45.78,-1.059
11590651,사당5동,동작구,음식_지출_총금액,외식_식음료,332539750.0,327900423.0,4639327.0,1.41,0.024
11590660,대방동,동작구,음식_지출_총금액,외식_식음료,1518712000.0,2330761607.0,-812049607.0,-34.84,-0.741
11590670,신대방1동,동작구,음식_지출_총금액,외식_식음료,934398000.0,722558268.0,211839732.0,29.32,0.445
11590680,신대방2동,동작구,음식_지출_총금액,외식_식음료,2191868000.0,1626526495.0,565341505.0,34.76,0.516
11620525,보라매동,관악구,음식_지출_총금액,외식_식음료,959908500.0,551607558.0,408300942.0,74.02,0.958
11620545,청림동,관악구,음식_지출_총금액,외식_식음료,112516000.0,313460791.0,-200944791.0,-64.11,-1.772
11620565,성현동,관악구,음식_지출_총금액,외식_식음료,155775750.0,506897291.0,-351121541.0,-69.27,-2.041
11620575,행운동,관악구,음식_지출_총금액,외식_식음료,1483223250.0,1439988376.0,43234874.0,3.0,0.051
11620585,낙성대동,관악구,음식_지출_총금액,외식_식음료,4462716500.0,1692886903.0,2769829597.0,163.62,1.676
11620595,청룡동,관악구,음식_지출_총금액,외식_식음료,2089676500.0,3090157604.0,-1000481104.0,-32.38,-0.677
11620605,은천동,관악구,음식_지출_총금액,외식_식음료,1664882000.0,769049331.0,895832669.0,116.49,1.336
11620615,중앙동,관악구,음식_지출_총금액,외식_식음료,1403509500.0,985827107.0,417682393.0,42.37,0.611
11620625,인헌동,관악구,음식_지출_총금액,외식_식음료,1180610500.0,1319430750.0,-138820250.0,-10.52,-0.192
11620630,남현동,관악구,음식_지출_총금액,외식_식음료,2065735250.0,984391770.0,1081343480.0,109.85,1.282
11620645,서원동,관악구,음식_지출_총금액,외식_식음료,4027969500.0,756912488.0,3271057012.0,432.16,2.891
11620655,신원동,관악구,음식_지출_총금액,외식_식음료,614686750.0,530663832.0,84022918.0,15.83,0.254
11620665,서림동,관악구,음식_지출_총금액,외식_식음료,563178500.0,440685387.0,122493113.0,27.8,0.424
11620685,신사동,관악구,음식_지출_총금액,외식_식음료,817149750.0,963763364.0,-146613614.0,-15.21,-0.285
11620695,신림동,관악구,음식_지출_총금액,외식_식음료,2841816000.0,2196201259.0,645614741.0,29.4,0.446
11620715,난향동,관악구,음식_지출_총금액,외식_식음료,116384500.0,197966432.0,-81581932.0,-41.21,-0.919
11620725,조원동,관악구,음식_지출_총금액,외식_식음료,1776139000.0,932478064.0,843660936.0,90.48,1.114
11620735,대학동,관악구,음식_지출_총금액,외식_식음료,2153974750.0,2465499097.0,-311524347.0,-12.64,-0.234
11620745,삼성동,관악구,음식_지출_총금액,외식_식음료,205173000.0,615606914.0,-410433914.0,-66.67,-1.9
11620765,미성동,관악구,음식_지출_총금액,외식_식음료,813342250.0,1133778902.0,-320436652.0,-28.26,-0.574
11620775,난곡동,관악구,음식_지출_총금액,외식_식음료,443072250.0,729654469.0,-286582219.0,-39.28,-0.863
11650510,서초1동,서초구,음식_지출_총금액,외식_식음료,2402491000.0,4040821234.0,-1638330234.0,-40.54,-0.899
11650520,서초2동,서초구,음식_지출_총금액,외식_식음료,4050370500.0,5408271668.0,-1357901168.0,-25.11,-0.5
11650530,서초3동,서초구,음식_지출_총금액,외식_식음료,7038919250.0,9515993250.0,-2477074000.0,-26.03,-0.521
11650531,서초4동,서초구,음식_지출_총금액,외식_식음료,5651276000.0,4607996459.0,1043279541.0,22.64,0.353
11650540,잠원동,서초구,음식_지출_총금액,외식_식음료,1847446000.0,2619428774.0,-771982774.0,-29.47,-0.604
11650550,반포본동,서초구,음식_지출_총금액,외식_식음료,67764750.0,354080270.0,-286315520.0,-80.86,-2.86
11650560,반포1동,서초구,음식_지출_총금액,외식_식음료,1378168500.0,2126416233.0,-748247733.0,-35.19,-0.75
11650570,반포2동,서초구,음식_지출_총금액,외식_식음료,652038000.0,620930060.0,31107940.0,5.01,0.085
11650580,반포3동,서초구,음식_지출_총금액,외식_식음료,1172638250.0,1263646375.0,-91008125.0,-7.2,-0.129
11650581,반포4동,서초구,음식_지출_총금액,외식_식음료,6279032750.0,2754349798.0,3524682952.0,127.97,1.425
11650590,방배본동,서초구,음식_지출_총금액,외식_식음료,1143562250.0,1529534003.0,-385971753.0,-25.23,-0.503
11650600,방배1동,서초구,음식_지출_총금액,외식_식음료,1509534250.0,1446584158.0,62950092.0,4.35,0.074
11650610,방배2동,서초구,음식_지출_총금액,외식_식음료,4854131000.0,1183539313.0,3670591687.0,310.14,2.441
11650620,방배3동,서초구,음식_지출_총금액,외식_식음료,420640750.0,1065133384.0,-644492634.0,-60.51,-1.607
11650621,방배4동,서초구,음식_지출_총금액,외식_식음료,1730540750.0,2690778138.0,-960237388.0,-35.69,-0.763
11650651,양재1동,서초구,음식_지출_총금액,외식_식음료,3259027000.0,4552616011.0,-1293589011.0,-28.41,-0.578
11650652,양재2동,서초구,음식_지출_총금액,외식_식음료,3469457500.0,3204065317.0,265392183.0,8.28,0.138
11650660,내곡동,서초구,음식_지출_총금액,외식_식음료,752910000.0,676676809.0,76233191.0,11.27,0.185
11680510,신사동,강남구,음식_지출_총금액,외식_식음료,5908848250.0,7270507702.0,-1361659452.0,-18.73,-0.359
11680521,논현1동,강남구,음식_지출_총금액,외식_식음료,5829468500.0,8531260942.0,-2701792442.0,-31.67,-0.659
11680531,논현2동,강남구,음식_지출_총금액,외식_식음료,5493954000.0,7298514288.0,-1804560288.0,-24.73,-0.491
11680545,압구정동,강남구,음식_지출_총금액,외식_식음료,7347434250.0,10071590515.0,-2724156265.0,-27.05,-0.545
11680565,청담동,강남구,음식_지출_총금액,외식_식음료,5170650750.0,9098212613.0,-3927561863.0,-43.17,-0.977
11680580,삼성1동,강남구,음식_지출_총금액,외식_식음료,4956765750.0,5672814741.0,-716048991.0,-12.62,-0.233
11680590,삼성2동,강남구,음식_지출_총금액,외식_식음료,2489709250.0,4516321691.0,-2026612441.0,-44.87,-1.03
11680600,대치1동,강남구,음식_지출_총금액,외식_식음료,1213872500.0,2094902731.0,-881030231.0,-42.06,-0.944
11680610,대치2동,강남구,음식_지출_총금액,외식_식음료,3303537250.0,5682712570.0,-2379175320.0,-41.87,-0.938
11680630,대치4동,강남구,음식_지출_총금액,외식_식음료,5120733750.0,4970449143.0,150284607.0,3.02,0.052
11680640,역삼1동,강남구,음식_지출_총금액,외식_식음료,18998398250.0,28534703157.0,-9536304907.0,-33.42,-0.703
11680650,역삼2동,강남구,음식_지출_총금액,외식_식음료,3511601250.0,5493797052.0,-1982195802.0,-36.08,-0.774
11680655,도곡1동,강남구,음식_지출_총금액,외식_식음료,1669310500.0,3288762857.0,-1619452357.0,-49.24,-1.173
11680656,도곡2동,강남구,음식_지출_총금액,외식_식음료,2621992500.0,2798828481.0,-176835981.0,-6.32,-0.113
11680660,개포1동,강남구,음식_지출_총금액,외식_식음료,13569750.0,271718352.0,-258148602.0,-95.01,-5.183
11680670,개포2동,강남구,음식_지출_총금액,외식_식음료,535823000.0,918989979.0,-383166979.0,-41.69,-0.933
11680690,개포4동,강남구,음식_지출_총금액,외식_식음료,798629750.0,1010063969.0,-211434219.0,-20.93,-0.406
11680700,세곡동,강남구,음식_지출_총금액,외식_식음료,1137017500.0,739341360.0,397676140.0,53.79,0.744
11680720,일원본동,강남구,음식_지출_총금액,외식_식음료,586825750.0,360517207.0,226308543.0,62.77,0.843
11680730,일원1동,강남구,음식_지출_총금액,외식_식음료,830684250.0,514433136.0,316251114.0,61.48,0.829
11680740,일원2동,강남구,음식_지출_총금액,외식_식음료,236450750.0,192307585.0,44143165.0,22.95,0.357
11680750,수서동,강남구,음식_지출_총금액,외식_식음료,1561488750.0,955900853.0,605587897.0,63.35,0.849
11710510,풍납1동,송파구,음식_지출_총금액,외식_식음료,318936750.0,449933315.0,-130996565.0,-29.11,-0.595
11710520,풍납2동,송파구,음식_지출_총금액,외식_식음료,364300000.0,1345809003.0,-981509003.0,-72.93,-2.26
11710531,거여1동,송파구,음식_지출_총금액,외식_식음료,494433250.0,438867125.0,55566125.0,12.66,0.206
11710532,거여2동,송파구,음식_지출_총금액,외식_식음료,811044250.0,813050823.0,-2006573.0,-0.25,-0.004
11710540,마천1동,송파구,음식_지출_총금액,외식_식음료,157694250.0,466015615.0,-308321365.0,-66.16,-1.874
11710550,마천2동,송파구,음식_지출_총금액,외식_식음료,787615000.0,999041486.0,-211426486.0,-21.16,-0.411
11710561,방이1동,송파구,음식_지출_총금액,외식_식음료,1624388500.0,753066413.0,871322087.0,115.7,1.33
11710562,방이2동,송파구,음식_지출_총금액,외식_식음료,7771301750.0,3259141565.0,4512160185.0,138.45,1.503
11710566,오륜동,송파구,음식_지출_총금액,외식_식음료,563091250.0,665996579.0,-102905329.0,-15.45,-0.29
11710570,오금동,송파구,음식_지출_총금액,외식_식음료,1579814500.0,2705300551.0,-1125486051.0,-41.6,-0.93
11710580,송파1동,송파구,음식_지출_총금액,외식_식음료,4183095750.0,1723585944.0,2459509806.0,142.7,1.533
11710590,송파2동,송파구,음식_지출_총금액,외식_식음료,492839250.0,784315898.0,-291476648.0,-37.16,-0.804
11710600,석촌동,송파구,음식_지출_총금액,외식_식음료,3088878000.0,2670232796.0,418645204.0,15.68,0.252
11710610,삼전동,송파구,음식_지출_총금액,외식_식음료,1743788000.0,1567405169.0,176382831.0,11.25,0.184
11710620,가락본동,송파구,음식_지출_총금액,외식_식음료,3186290750.0,3389439747.0,-203148997.0,-5.99,-0.107
11710631,가락1동,송파구,음식_지출_총금액,외식_식음료,981447500.0,633498081.0,347949419.0,54.93,0.757
11710632,가락2동,송파구,음식_지출_총금액,외식_식음료,1419670000.0,2070728879.0,-651058879.0,-31.44,-0.653
11710641,문정1동,송파구,음식_지출_총금액,외식_식음료,1072067000.0,768289172.0,303777828.0,39.54,0.576
11710642,문정2동,송파구,음식_지출_총금액,외식_식음료,4869100250.0,3148387097.0,1720713153.0,54.65,0.754
11710646,장지동,송파구,음식_지출_총금액,외식_식음료,699753250.0,1504936160.0,-805182910.0,-53.5,-1.324
11710647,위례동,송파구,음식_지출_총금액,외식_식음료,1030296500.0,216576234.0,813720266.0,375.72,2.697
11710650,잠실본동,송파구,음식_지출_총금액,외식_식음료,5786251750.0,4427165114.0,1359086636.0,30.7,0.463
